# format	robotrace-shortcut-course-v1
# course_id	2015alljapan
# source_file	examples/synthetic/2015alljapan.json
# source_hash	6e913302c42295310b49615c627cdf177cc89d23dac0ce2c64a5487a12c118ea
# line_width_mm	19.000000
distance_mm	line_x_mm	line_y_mm
17860	925.180786	-4394.7251
17870	934.780884	-4391.92578
17880	944.435059	-4389.31934
17890	954.139404	-4386.90674
17900	963.890076	-4384.68848
17910	973.683167	-4382.66553
17920	983.513916	-4380.83398
17930	993.346741	-4379.01318
17940	1003.16406	-4377.11084
17950	1012.96521	-4375.12646
17960	1022.74945	-4373.06055
17970	1032.51611	-4370.91357
17980	1042.26465	-4368.68457
17990	1051.99414	-4366.375
18000	1061.7041	-4363.98389
18010	1071.3938	-4361.51221
18020	1081.06262	-4358.95996
18030	1090.70972	-4356.32715
18040	1100.33459	-4353.61426
18050	1109.93665	-4350.8208
18060	1119.51489	-4347.94775
18070	1129.06897	-4344.99512
18080	1138.59814	-4341.9624
18090	1148.10168	-4338.85107
18100	1157.57886	-4335.66016
18110	1167.0293	-4332.39062
18120	1176.45203	-4329.04248
18130	1185.84656	-4325.61572
18140	1195.21228	-4322.11084
18150	1204.54834	-4318.52832
18160	1213.85425	-4314.86768
18170	1223.12939	-4311.12988
18180	1232.37305	-4307.31494
18190	1241.58459	-4303.42285
18200	1250.76343	-4299.45459
18210	1259.90881	-4295.40967
18220	1269.02014	-4291.28857
18230	1278.09692	-4287.0918
18240	1287.13831	-4282.81934
18250	1296.1438	-4278.47217
18260	1305.11279	-4274.0498
18270	1314.04468	-4269.55273
18280	1322.9386	-4264.98193
18290	1331.79431	-4260.33643
18300	1340.61084	-4255.61768
18310	1349.38782	-4250.82568
18320	1358.12463	-4245.96045
18330	1366.82043	-4241.02295
18340	1375.47498	-4236.01318
18350	1384.08728	-4230.93115
18360	1392.6571	-4225.77734
18370	1401.18359	-4220.55273
18380	1409.66626	-4215.25732
18390	1418.10449	-4209.89111
18400	1426.49768	-4204.45459
18410	1434.84534	-4198.94873
18420	1443.14685	-4193.37305
18430	1451.40161	-4187.729
18440	1459.60901	-4182.01611
18450	1467.76843	-4176.23486
18460	1475.87952	-4170.38574
18470	1483.94153	-4164.46924
18480	1491.95398	-4158.48633
18490	1499.91626	-4152.43604
18500	1507.82788	-4146.32031
18510	1515.68823	-4140.13818
18520	1523.49683	-4133.8916
18530	1531.25305	-4127.57959
18540	1538.95642	-4121.20312
18550	1546.60645	-4114.7627
18560	1554.20251	-4108.25928
18570	1561.74414	-4101.69238
18580	1569.23071	-4095.06274
18590	1576.66174	-4088.37109
18600	1584.03687	-4081.61768
18610	1591.35535	-4074.80322
18620	1598.61694	-4067.92773
18630	1605.8208	-4060.99219
18640	1612.9668	-4053.99683
18650	1620.05408	-4046.94214
18660	1627.08252	-4039.82861
18670	1634.05127	-4032.65674
18680	1640.96008	-4025.42725
18690	1647.80835	-4018.14014
18700	1654.5957	-4010.79639
18710	1661.32166	-4003.39624
18720	1667.98572	-3995.94043
18730	1674.5874	-3988.4292
18740	1681.12622	-3980.86328
18750	1687.60168	-3973.24316
18760	1694.01355	-3965.56934
18770	1700.36121	-3957.84229
18780	1706.64429	-3950.06274
18790	1712.8623	-3942.23096
18800	1719.01489	-3934.34766
18810	1725.10144	-3926.41357
18820	1731.1217	-3918.42871
18830	1737.07532	-3910.39429
18840	1742.96167	-3902.3103
18850	1748.78052	-3894.17749
18860	1754.53137	-3885.99658
18870	1760.21375	-3877.76807
18880	1765.82751	-3869.49243
18890	1771.37207	-3861.17041
18900	1776.84705	-3852.80249
18910	1782.25208	-3844.38892
18920	1787.58691	-3835.93091
18930	1792.85095	-3827.42871
18940	1798.04407	-3818.88281
18950	1803.16577	-3810.29395
18960	1808.2157	-3801.66284
18970	1813.19348	-3792.98975
18980	1818.09888	-3784.27563
18990	1822.93152	-3775.521
19000	1827.69092	-3766.72607
19010	1832.37695	-3757.89209
19020	1836.98914	-3749.01929
19030	1841.52734	-3740.1084
19040	1845.99109	-3731.15991
19050	1850.38	-3722.17456
19060	1854.69397	-3713.15308
19070	1858.93262	-3704.0957
19080	1863.0957	-3695.00366
19090	1867.18274	-3685.87695
19100	1871.19373	-3676.71655
19110	1875.12817	-3667.52319
19120	1878.98584	-3658.29712
19130	1882.76648	-3649.03955
19140	1886.46985	-3639.75049
19150	1890.0957	-3630.43115
19160	1893.6438	-3621.08179
19170	1897.11377	-3611.70312
19180	1900.50562	-3602.2959
19190	1903.81885	-3592.86084
19200	1907.05334	-3583.39844
19210	1910.20886	-3573.90918
19220	1913.28528	-3564.39429
19230	1916.28223	-3554.854
19240	1919.19958	-3545.28906
19250	1922.03711	-3535.69995
19260	1924.79468	-3526.08789
19270	1927.47205	-3516.45288
19280	1930.06897	-3506.79614
19290	1932.58545	-3497.11792
19300	1935.021	-3487.41895
19310	1937.37585	-3477.7002
19320	1939.64954	-3467.96216
19330	1941.84192	-3458.20557
19340	1943.953	-3448.43091
19350	1945.98254	-3438.63916
19360	1947.93042	-3428.83057
19370	1949.79651	-3419.00635
19380	1951.59045	-3409.1687
19390	1953.50562	-3399.35376
19400	1955.6167	-3389.57935
19410	1957.92273	-3379.84912
19420	1960.42297	-3370.16699
19430	1963.11633	-3360.53662
19440	1966.00171	-3350.96216
19450	1969.07812	-3341.44727
19460	1972.34412	-3331.99585
19470	1975.79846	-3322.61157
19480	1979.4397	-3313.29834
19490	1983.05945	-3303.97681
19500	1986.36816	-3294.54053
19510	1989.36072	-3284.99927
19520	1992.03357	-3275.36353
19530	1994.38379	-3265.64404
19540	1996.40869	-3255.85181
19550	1998.10632	-3245.99731
19560	1999.47437	-3236.0918
19570	2000.51172	-3226.14624
19580	2001.21692	-3216.17163
19590	2001.58936	-3206.1792
19600	2001.62854	-3196.17969
19610	2001.33447	-3186.18433
19620	2000.7074	-3176.20459
19630	1999.74817	-3166.25122
19640	1998.45764	-3156.33521
19650	1996.8374	-3146.46777
19660	1994.88928	-3136.65991
19670	1992.61536	-3126.92236
19680	1990.01807	-3117.26611
19690	1987.10046	-3107.70166
19700	1983.86572	-3098.23975
19710	1980.3175	-3088.89087
19720	1976.63831	-3079.59229
19730	1973.14038	-3070.22437
19740	1969.83044	-3060.78809
19750	1966.70984	-3051.2876
19760	1963.77991	-3041.72681
19770	1961.04187	-3032.10913
19780	1958.49658	-3022.43848
19790	1956.14526	-3012.71924
19800	1953.98877	-3002.95459
19810	1952.02795	-2993.14893
19820	1950.22864	-2983.31201
19830	1948.38208	-2973.48413
19840	1946.45361	-2963.67188
19850	1944.44348	-2953.87598
19860	1942.35181	-2944.09717
19870	1940.17871	-2934.33618
19880	1937.92432	-2924.59375
19890	1935.58887	-2914.87036
19900	1933.17236	-2905.16675
19910	1930.67517	-2895.4834
19920	1928.09741	-2885.82153
19930	1925.43921	-2876.1814
19940	1922.70068	-2866.56348
19950	1919.8822	-2856.96899
19960	1916.98376	-2847.39844
19970	1914.00574	-2837.85205
19980	1910.94824	-2828.33105
19990	1907.81152	-2818.83569
20000	1904.59583	-2809.36694
20010	1901.30127	-2799.92529
20020	1897.92822	-2790.51123
20030	1894.47681	-2781.12573
20040	1890.94727	-2771.76953
20050	1887.33984	-2762.44287
20060	1883.65491	-2753.14648
20070	1879.89258	-2743.88135
20080	1876.05322	-2734.64771
20090	1872.13708	-2725.44653
20100	1868.14429	-2716.27832
20110	1864.07532	-2707.14355
20120	1859.9303	-2698.04297
20130	1855.70972	-2688.97754
20140	1851.41357	-2679.94727
20150	1847.04248	-2670.95337
20160	1842.59644	-2661.99609
20170	1838.07605	-2653.07617
20180	1833.48132	-2644.19409
20190	1828.81287	-2635.35083
20200	1824.07092	-2626.54663
20210	1819.25562	-2617.78247
20220	1814.36755	-2609.05859
20230	1809.40698	-2600.37573
20240	1804.37415	-2591.73438
20250	1799.26953	-2583.1355
20260	1794.09338	-2574.57935
20270	1788.84619	-2566.06665
20280	1783.5282	-2557.5979
20290	1778.13977	-2549.17383
20300	1772.6814	-2540.79517
20310	1767.15344	-2532.46191
20320	1761.55615	-2524.17529
20330	1755.89001	-2515.93555
20340	1750.1554	-2507.74316
20350	1744.35266	-2499.59888
20360	1738.48242	-2491.50342
20370	1732.5448	-2483.45703
20380	1726.54028	-2475.46021
20390	1720.46948	-2467.51392
20400	1714.33264	-2459.61865
20410	1708.13013	-2451.77441
20420	1701.86255	-2443.98242
20430	1695.53015	-2436.24292
20440	1689.13354	-2428.5564
20450	1682.6731	-2420.92334
20460	1676.14929	-2413.34448
20470	1669.56262	-2405.82031
20480	1662.91333	-2398.35107
20490	1656.20215	-2390.93774
20500	1649.42932	-2383.58057
20510	1642.59546	-2376.28003
20520	1635.70105	-2369.03662
20530	1628.74646	-2361.85107
20540	1621.7323	-2354.72363
20550	1614.65894	-2347.65479
20560	1607.52686	-2340.64526
20570	1600.33667	-2333.69531
20580	1593.08887	-2326.80566
20590	1585.78381	-2319.97656
20600	1578.42224	-2313.20874
20610	1571.00439	-2306.5022
20620	1563.53088	-2299.85791
20630	1556.00244	-2293.27612
20640	1548.41931	-2286.75732
20650	1540.7821	-2280.30176
20660	1533.09131	-2273.91016
20670	1525.34766	-2267.58301
20680	1517.55139	-2261.32056
20690	1509.70337	-2255.12305
20700	1501.80383	-2248.99146
20710	1493.85364	-2242.92578
20720	1485.85303	-2236.92651
20730	1477.80273	-2230.99414
20740	1469.70337	-2225.12915
20750	1461.5553	-2219.33179
20760	1453.35925	-2213.60254
20770	1445.11572	-2207.94189
20780	1436.82532	-2202.3501
20790	1428.48865	-2196.82739
20800	1420.1062	-2191.37451
20810	1411.67859	-2185.9917
20820	1403.20654	-2180.6792
20830	1394.69043	-2175.4375
20840	1386.13086	-2170.26709
20850	1377.52856	-2165.16797
20860	1368.88403	-2160.14087
20870	1360.198	-2155.18604
20880	1351.47095	-2150.30371
20890	1342.70349	-2145.49414
20900	1333.89624	-2140.75781
20910	1325.0498	-2136.09521
20920	1316.16492	-2131.50635
20930	1307.24207	-2126.9917
20940	1298.28186	-2122.55151
20950	1289.28491	-2118.18628
20960	1280.25208	-2113.89624
20970	1271.18359	-2109.6814
20980	1262.08044	-2105.54248
20990	1252.94312	-2101.47949
21000	1243.77222	-2097.49268
21010	1234.56836	-2093.58252
21020	1225.3324	-2089.74927
21030	1216.0647	-2085.99292
21040	1206.76599	-2082.31396
21050	1197.43701	-2078.71289
21060	1188.07825	-2075.18945
21070	1178.69055	-2071.74414
21080	1169.27441	-2068.3772
21090	1159.83057	-2065.08887
21100	1150.35974	-2061.87939
21110	1140.8623	-2058.74878
21120	1131.33923	-2055.69751
21130	1121.79102	-2052.72583
21140	1112.21851	-2049.8335
21150	1102.62207	-2047.02136
21160	1093.00256	-2044.28918
21170	1083.3606	-2041.63721
21180	1073.6969	-2039.0658
21190	1064.01221	-2036.57495
21200	1054.30701	-2034.16479
21210	1044.58203	-2031.83569
21220	1034.83801	-2029.58777
21230	1025.07556	-2027.42102
21240	1015.29547	-2025.33569
21250	1005.49829	-2023.33203
21260	995.684753	-2021.41003
21270	985.85553	-2019.56982
21280	976.011353	-2017.81165
21290	966.152832	-2016.13562
21300	956.280701	-2014.54175
21310	946.39563	-2013.03015
21320	936.498352	-2011.60095
21330	926.589417	-2010.25439
21340	916.669678	-2008.99036
21350	906.739685	-2007.80908
21360	896.800232	-2006.71069
21370	886.85199	-2005.69507
21380	876.89563	-2004.76233
21390	866.931824	-2003.91272
21400	856.961243	-2003.146
21410	846.98468	-2002.46252
21420	837.002747	-2001.86218
21430	827.016174	-2001.34509
21440	817.025635	-2000.91113
21450	807.031799	-2000.56055
21460	797.0354	-2000.29321
21470	787.037109	-2000.10913
21480	777.037659	-2000.00842
21490	767.037659	-1999.98743
21500	757.037659	-1999.9873
21510	747.037659	-1999.98706
21520	737.037659	-1999.98694
21530	727.037659	-1999.98682
21540	717.037659	-1999.98657
21550	707.037659	-1999.98645
21560	697.037659	-1999.98633
21570	687.037659	-1999.98608
21580	677.037659	-1999.98596
21590	667.037659	-1999.98572
21600	657.037659	-1999.9856
21610	647.037659	-1999.98547
21620	637.037659	-1999.98523
21630	627.037659	-1999.98511
21640	617.037659	-1999.98499
21650	607.037659	-1999.98474
21660	597.037659	-1999.98462
21670	587.037659	-1999.98438
21680	577.037659	-1999.98425
21690	567.037659	-1999.98413
21700	557.037659	-1999.98389
21710	547.037659	-1999.98376
21720	537.037659	-1999.98352
21730	527.037659	-1999.9834
21740	517.037659	-1999.98328
21750	507.037689	-1999.98303
21760	497.037689	-1999.98291
21770	487.037689	-1999.98279
21780	477.037689	-1999.98254
21790	467.037689	-1999.98853
21800	457.038422	-2000.10168
21810	447.041779	-2000.35779
21820	437.049835	-2000.75659
21830	427.064575	-2001.2981
21840	417.088104	-2001.98206
21850	407.122375	-2002.80859
21860	397.169525	-2003.77747
21870	387.231506	-2004.88831
21880	377.310364	-2006.14111
21890	367.408142	-2007.5354
21900	357.526825	-2009.07104
21910	347.668488	-2010.74768
21920	337.835083	-2012.56494
21930	328.028656	-2014.52258
21940	318.25119	-2016.62012
21950	308.504669	-2018.85693
21960	298.791107	-2021.23291
21970	289.112488	-2023.74744
21980	279.470764	-2026.3999
21990	269.86792	-2029.18982
22000	260.305908	-2032.11658
22010	250.786697	-2035.17969
22020	241.312195	-2038.37854
22030	231.884369	-2041.71228
22040	222.505112	-2045.18042
22050	213.176376	-2048.78223
22060	203.900024	-2052.51685
22070	194.677979	-2056.38379
22080	185.512115	-2060.38184
22090	176.404312	-2064.5105
22100	167.3564	-2068.76904
22110	158.370239	-2073.15601
22120	149.447678	-2077.67114
22130	140.59053	-2082.31323
22140	131.800598	-2087.08154
22150	123.079666	-2091.97461
22160	114.429535	-2096.99194
22170	105.851959	-2102.13232
22180	97.3486862	-2107.39478
22190	88.9214554	-2112.77808
22200	80.571991	-2118.28125
22210	72.3019867	-2123.90308
22220	64.1131363	-2129.64258
22230	56.0071144	-2135.49829
22240	47.9855728	-2141.46948
22250	40.0501442	-2147.55444
22260	32.2024498	-2153.7522
22270	24.4440937	-2160.06128
22280	16.7766571	-2166.48071
22290	9.20170689	-2173.00903
22300	1.72078693	-2179.64478
22310	-5.66457558	-2186.38696
22320	-12.9528732	-2193.23364
22330	-20.1426182	-2200.18384
22340	-27.2323456	-2207.23608
22350	-34.2206039	-2214.38892
22360	-41.1059723	-2221.64087
22370	-47.887043	-2228.99048
22380	-54.5624313	-2236.43604
22390	-61.1307755	-2243.97632
22400	-67.5907364	-2251.60962
22410	-73.9409943	-2259.33447
22420	-80.1802521	-2267.14917
22430	-86.3072433	-2275.05225
22440	-92.3207092	-2283.04199
22450	-98.2194214	-2291.1167
22460	-104.002182	-2299.27515
22470	-109.667816	-2307.51514
22480	-115.215157	-2315.83545
22490	-120.643074	-2324.23389
22500	-125.950462	-2332.70923
22510	-131.13623	-2341.25928
22520	-136.199341	-2349.88281
22530	-141.138748	-2358.57764
22540	-145.95343	-2367.34229
22550	-150.642426	-2376.17456
22560	-155.204773	-2385.073
22570	-159.639526	-2394.03589
22580	-163.945801	-2403.06104
22590	-168.122711	-2412.14697
22600	-172.169403	-2421.2915
22610	-176.085037	-2430.49292
22620	-179.868835	-2439.74927
22630	-183.52002	-2449.05884
22640	-187.037842	-2458.41943
22650	-190.421585	-2467.82959
22660	-193.670563	-2477.28687
22670	-196.784103	-2486.78979
22680	-199.761566	-2496.33618
22690	-202.602371	-2505.92407
22700	-205.305908	-2515.55151
22710	-207.871643	-2525.2168
22720	-210.299042	-2534.91748
22730	-212.587616	-2544.6521
22740	-214.736908	-2554.41821
22750	-216.74646	-2564.21411
22760	-218.61586	-2574.03784
22770	-220.344757	-2583.88721
22780	-221.932755	-2593.76025
22790	-223.379578	-2603.65479
22800	-224.684891	-2613.56934
22810	-225.848434	-2623.50122
22820	-226.869995	-2633.44873
22830	-227.749329	-2643.40991
22840	-228.486282	-2653.38281
22850	-229.080704	-2663.36499
22860	-229.532471	-2673.35474
22870	-229.841476	-2683.34985
22880	-230.007675	-2693.34839
22890	-230.039169	-2703.34814
22900	-230.039337	-2713.34814
22910	-230.03952	-2723.34814
22920	-230.039688	-2733.34814
22930	-230.039871	-2743.34814
22940	-230.040039	-2753.34814
22950	-230.040207	-2763.34814
22960	-230.04039	-2773.34814
22970	-230.040558	-2783.34814
22980	-230.040741	-2793.34814
22990	-230.040909	-2803.34814
23000	-230.041092	-2813.34814
23010	-230.04126	-2823.34814
23020	-230.041443	-2833.34814
23030	-230.041611	-2843.34814
23040	-230.041779	-2853.34814
23050	-230.041962	-2863.34814
23060	-230.04213	-2873.34814
23070	-230.042313	-2883.34814
23080	-230.04248	-2893.34814
23090	-230.042664	-2903.34814
23100	-230.042831	-2913.34814
23110	-230.043015	-2923.34814
23120	-230.043182	-2933.34814
23130	-230.04335	-2943.34814
23140	-230.043533	-2953.34814
23150	-230.043701	-2963.34814
23160	-230.043884	-2973.34814
23170	-230.044052	-2983.34814
23180	-230.044235	-2993.34814
23190	-230.044403	-3003.34814
23200	-230.044586	-3013.34814
23210	-230.044754	-3023.34814
23220	-230.044922	-3033.34814
23230	-230.045105	-3043.34814
23240	-230.045273	-3053.34814
23250	-230.045456	-3063.34814
23260	-230.045624	-3073.34814
23270	-230.045807	-3083.34814
23280	-230.045975	-3093.34814
23290	-230.046158	-3103.34814
23300	-230.046326	-3113.34814
23310	-230.046494	-3123.34814
23320	-230.046677	-3133.34814
23330	-230.046844	-3143.34814
23340	-230.047028	-3153.34814
23350	-230.047195	-3163.34814
23360	-230.047379	-3173.34814
23370	-230.047546	-3183.34814
23380	-230.047729	-3193.34814
23390	-230.042191	-3203.34814
23400	-229.958588	-3213.3479
23410	-229.774994	-3223.34619
23420	-229.491425	-3233.34204
23430	-229.10791	-3243.33472
23440	-228.624496	-3253.323
23450	-228.041229	-3263.30591
23460	-227.358154	-3273.28247
23470	-226.575363	-3283.25171
23480	-225.692902	-3293.21265
23490	-224.710892	-3303.16431
23500	-223.62941	-3313.10571
23510	-222.448578	-3323.03564
23520	-221.168488	-3332.95337
23530	-219.789307	-3342.85767
23540	-218.311142	-3352.7478
23550	-216.734146	-3362.62256
23560	-215.058502	-3372.4812
23570	-213.284348	-3382.32251
23580	-211.411865	-3392.14551
23590	-209.441254	-3401.94946
23600	-207.372696	-3411.73315
23610	-205.206406	-3421.49561
23620	-202.942612	-3431.23608
23630	-200.581528	-3440.95312
23640	-198.123383	-3450.64624
23650	-195.568436	-3460.31445
23660	-192.916931	-3469.9563
23670	-190.169144	-3479.57153
23680	-187.325348	-3489.15845
23690	-184.385834	-3498.71655
23700	-181.350876	-3508.24487
23710	-178.220779	-3517.74243
23720	-174.99588	-3527.20801
23730	-171.676483	-3536.64111
23740	-168.262924	-3546.04028
23750	-164.755554	-3555.40503
23760	-161.154694	-3564.73413
23770	-157.460739	-3574.02686
23780	-153.674042	-3583.28223
23790	-149.794983	-3592.49902
23800	-145.823944	-3601.67676
23810	-141.761322	-3610.81421
23820	-137.607544	-3619.91064
23830	-133.363007	-3628.96509
23840	-129.028137	-3637.97681
23850	-124.603371	-3646.94458
23860	-120.089149	-3655.86768
23870	-115.485924	-3664.74512
23880	-110.794159	-3673.57593
23890	-106.01432	-3682.35962
23900	-101.146881	-3691.09497
23910	-96.192337	-3699.78125
23920	-91.1511765	-3708.41772
23930	-86.0239029	-3717.00317
23940	-80.8110352	-3725.53687
23950	-75.513092	-3734.01807
23960	-70.1306076	-3742.44604
23970	-64.6641083	-3750.81958
23980	-59.1141548	-3759.13794
23990	-53.4812927	-3767.40063
24000	-47.7660866	-3775.60645
24010	-41.9691124	-3783.75464
24020	-36.0909424	-3791.84448
24030	-30.1321716	-3799.87524
24040	-24.0933914	-3807.84595
24050	-17.9752083	-3815.75586
24060	-11.7782335	-3823.60425
24070	-5.50308561	-3831.39014
24080	0.849606812	-3839.11304
24090	7.27920914	-3846.77197
24100	13.785078	-3854.36621
24110	20.3665619	-3861.89502
24120	27.0230045	-3869.35767
24130	33.7537422	-3876.75342
24140	40.558094	-3884.08154
24150	47.4353867	-3891.34106
24160	54.3849335	-3898.53149
24170	61.4060326	-3905.6521
24180	68.4979858	-3912.70215
24190	75.6600876	-3919.68115
24200	82.8916168	-3926.58789
24210	90.1918488	-3933.42212
24220	97.5600586	-3940.18286
24230	104.995506	-3946.86963
24240	112.497444	-3953.48169
24250	120.065132	-3960.01855
24260	127.697807	-3966.47925
24270	135.394714	-3972.86328
24280	143.15506	-3979.17017
24290	150.978104	-3985.39917
24300	158.863037	-3991.54956
24310	166.809067	-3997.62061
24320	174.81543	-4003.61206
24330	182.881287	-4009.52319
24340	191.005875	-4015.35327
24350	199.188339	-4021.10205
24360	207.427887	-4026.76855
24370	215.723679	-4032.35229
24380	224.07489	-4037.85278
24390	232.480698	-4043.26953
24400	240.940247	-4048.60205
24410	249.452698	-4053.84961
24420	258.017212	-4059.01196
24430	266.632904	-4064.08813
24440	275.29892	-4069.07812
24450	284.014435	-4073.9812
24460	292.778503	-4078.79663
24470	301.590302	-4083.52441
24480	310.448944	-4088.16382
24490	319.353546	-4092.71436
24500	328.303192	-4097.17578
24510	337.296997	-4101.54736
24520	346.334076	-4105.82861
24530	355.413513	-4110.01953
24540	364.534393	-4114.11914
24550	373.695831	-4118.12744
24560	382.896881	-4122.04443
24570	392.136658	-4125.86865
24580	401.414215	-4129.60059
24590	410.728607	-4133.23926
24600	420.078918	-4136.78467
24610	429.464233	-4140.23682
24620	438.883575	-4143.59424
24630	448.33606	-4146.85791
24640	457.820679	-4150.02637
24650	467.336517	-4153.10059
24660	476.882599	-4156.07861
24670	486.458008	-4158.96143
24680	496.061768	-4161.74854
24690	505.692902	-4164.43945
24700	515.350464	-4167.03369
24710	525.033508	-4169.53125
24720	534.741028	-4171.93213
24730	544.472046	-4174.23535
24740	554.225647	-4176.44141
24750	564.000854	-4178.5498
24760	573.79657	-4180.56055
24770	583.611938	-4182.47314
24780	593.445984	-4184.28711
24790	603.297607	-4186.00293
24800	613.165955	-4187.62012
24810	623.049927	-4189.13867
24820	632.948608	-4190.55811
24830	642.861023	-4191.87891
24840	652.786133	-4193.1001
24850	662.722961	-4194.22217
24860	672.670471	-4195.24463
24870	682.627747	-4196.16748
24880	692.59375	-4196.99121
24890	702.567505	-4197.71484
24900	712.547974	-4198.33887
24910	722.53418	-4198.86279
24920	732.525146	-4199.28711
24930	742.519836	-4199.61133
24940	752.517273	-4199.83545
24950	762.516418	-4199.95996
24960	772.516357	-4199.98438
24970	782.516052	-4199.90869
24980	792.514465	-4199.73291
24990	802.51062	-4199.45752
25000	812.50354	-4199.08203
25010	822.492188	-4198.60645
25020	832.475586	-4198.03125
25030	842.452698	-4197.35596
25040	852.422607	-4196.58105
25050	862.384277	-4195.70654
25060	872.33667	-4194.73242
25070	882.278809	-4193.65918
25080	892.209717	-4192.48633
25090	902.128479	-4191.21387
25100	912.033936	-4189.84277
25110	921.925232	-4188.37256
25120	931.801331	-4186.80322
25130	941.661194	-4185.13525
25140	951.503906	-4183.36914
25150	961.328491	-4181.50439
25160	971.133911	-4179.5415
25170	980.91925	-4177.48096
25180	990.683472	-4175.32227
25190	1000.4256	-4173.06641
25200	1010.14471	-4170.71289
25210	1019.83978	-4168.2627
25220	1029.50989	-4165.71533
25230	1039.15405	-4163.07129
25240	1048.77124	-4160.33154
25250	1058.3606	-4157.49512
25260	1067.92102	-4154.56348
25270	1077.45178	-4151.53613
25280	1086.95178	-4148.41357
25290	1096.41992	-4145.1958
25300	1105.85559	-4141.88428
25310	1115.25757	-4138.47803
25320	1124.62512	-4134.97803
25330	1133.95703	-4131.38477
25340	1143.25269	-4127.69824
25350	1152.51099	-4123.91895
25360	1161.73108	-4120.04688
25370	1170.91187	-4116.0835
25380	1180.05261	-4112.02783
25390	1189.15234	-4107.88135
25400	1198.21021	-4103.64404
25410	1207.22522	-4099.31641
25420	1216.19653	-4094.89893
25430	1225.12317	-4090.39185
25440	1234.00427	-4085.79565
25450	1242.83899	-4081.11084
25460	1251.62646	-4076.33813
25470	1260.36572	-4071.47754
25480	1269.05591	-4066.53003
25490	1277.69629	-4061.49561
25500	1286.28577	-4056.37524
25510	1294.82373	-4051.16919
25520	1303.3092	-4045.87793
25530	1311.74121	-4040.5022
25540	1320.11914	-4035.04224
25550	1328.44202	-4029.49902
25560	1336.70911	-4023.8728
25570	1344.91943	-4018.16406
25580	1353.07239	-4012.37354
25590	1361.16699	-4006.50195
25600	1369.20239	-4000.54956
25610	1377.17786	-3994.51709
25620	1385.09265	-3988.40527
25630	1392.94604	-3982.21436
25640	1400.73694	-3975.94556
25650	1408.46484	-3969.59888
25660	1416.12891	-3963.17554
25670	1423.72839	-3956.67554
25680	1431.26245	-3950.1001
25690	1438.73035	-3943.44971
25700	1446.13147	-3936.72485
25710	1453.46484	-3929.92627
25720	1460.72998	-3923.05469
25730	1467.92603	-3916.11084
25740	1475.05225	-3909.09546
25750	1482.10791	-3902.00928
25760	1489.09241	-3894.85254
25770	1496.005	-3887.62671
25780	1502.84497	-3880.33179
25790	1509.61157	-3872.96899
25800	1516.30432	-3865.53882
25810	1522.92249	-3858.04224
25820	1529.46521	-3850.47974
25830	1535.93201	-3842.85229
25840	1542.32227	-3835.1604
25850	1548.63525	-3827.40503
25860	1554.87048	-3819.58691
25870	1561.0271	-3811.70703
25880	1567.10461	-3803.76587
25890	1573.10242	-3795.76416
25900	1579.0199	-3787.70312
25910	1584.85657	-3779.58301
25920	1590.61169	-3771.40527
25930	1596.28467	-3763.17017
25940	1601.87512	-3754.87891
25950	1607.38232	-3746.53198
25960	1612.80579	-3738.13062
25970	1618.14502	-3729.67529
25980	1623.39941	-3721.16699
25990	1628.56848	-3712.60645
26000	1633.65161	-3703.99487
26010	1638.64844	-3695.33276
26020	1643.55835	-3686.62134
26030	1648.38098	-3677.86108
26040	1653.1156	-3669.05298
26050	1657.76208	-3660.198
26060	1662.3197	-3651.29712
26070	1666.78809	-3642.35107
26080	1671.16687	-3633.3606
26090	1675.45544	-3624.3269
26100	1679.65344	-3615.25098
26110	1683.7605	-3606.1333
26120	1687.77625	-3596.9751
26130	1691.7002	-3587.7771
26140	1695.53186	-3578.54028
26150	1699.27112	-3569.26587
26160	1702.91736	-3559.95435
26170	1706.47034	-3550.60693
26180	1709.92957	-3541.22437
26190	1713.29492	-3531.80762
26200	1716.56592	-3522.35767
26210	1719.74219	-3512.87573
26220	1722.82361	-3503.3623
26230	1725.80957	-3493.8186
26240	1728.70007	-3484.24536
26250	1731.49463	-3474.6438
26260	1734.19312	-3465.01489
26270	1736.79517	-3455.35938
26280	1739.30042	-3445.67822
26290	1741.70886	-3435.97266
26300	1744.02002	-3426.24341
26310	1746.23389	-3416.4917
26320	1748.3501	-3406.71826
26330	1750.36841	-3396.92407
26340	1752.2887	-3387.11011
26350	1754.11084	-3377.27759
26360	1755.83447	-3367.42749
26370	1757.45959	-3357.5603
26380	1758.98584	-3347.67749
26390	1760.41333	-3337.78003
26400	1761.7417	-3327.86865
26410	1762.97083	-3317.94458
26420	1764.10083	-3308.00854
26430	1765.13123	-3298.06201
26440	1766.06226	-3288.10547
26450	1766.89355	-3278.14014
26460	1767.62524	-3268.16699
26470	1768.2572	-3258.18701
26480	1768.78918	-3248.20117
26490	1769.22144	-3238.21045
26500	1769.55371	-3228.21606
26510	1769.78601	-3218.21875
26520	1769.91833	-3208.21973
26530	1769.95044	-3198.21973
26540	1769.87524	-3188.22021
26550	1769.68884	-3178.22192
26560	1769.39148	-3168.22632
26570	1768.98303	-3158.23486
26580	1768.46362	-3148.24829
26590	1767.83325	-3138.26831
26600	1767.09204	-3128.2959
26610	1766.24011	-3118.33228
26620	1765.27747	-3108.37866
26630	1764.20435	-3098.43652
