# format	robotrace-shortcut-course-v1
# course_id	2025kansai
# source_file	examples/synthetic/2025kansai.json
# source_hash	3fba41f5cb6c18c170753adaedefe5e98d896bde0f302cd02197e4860108fcf6
# line_width_mm	19.000000
distance_mm	line_x_mm	line_y_mm
9490	-1278.21252	-2221.04834
9500	-1281.81775	-2211.72095
9510	-1285.42297	-2202.39331
9520	-1289.0282	-2193.06592
9530	-1292.63354	-2183.73828
9540	-1296.23877	-2174.41089
9550	-1299.84399	-2165.0835
9560	-1303.44922	-2155.75586
9570	-1307.05457	-2146.42847
9580	-1310.65979	-2137.10083
9590	-1314.26501	-2127.77344
9600	-1317.87024	-2118.44604
9610	-1321.47559	-2109.11841
9620	-1325.08081	-2099.79102
9630	-1328.68604	-2090.46338
9640	-1332.29126	-2081.13599
9650	-1335.89661	-2071.80859
9660	-1339.50183	-2062.48096
9670	-1343.10706	-2053.15356
9680	-1346.71228	-2043.82605
9690	-1350.31763	-2034.49854
9700	-1353.92285	-2025.17102
9710	-1357.52808	-2015.84351
9720	-1361.1333	-2006.51599
9730	-1364.73865	-1997.18848
9740	-1368.34387	-1987.86108
9750	-1371.9491	-1978.53357
9760	-1375.55444	-1969.20605
9770	-1379.15967	-1959.87854
9780	-1382.66113	-1950.51208
9790	-1385.85388	-1941.03589
9800	-1388.72913	-1931.45862
9810	-1391.28345	-1921.79089
9820	-1393.51428	-1912.04333
9830	-1395.41895	-1902.22693
9840	-1396.99536	-1892.35242
9850	-1398.24194	-1882.43091
9860	-1399.1571	-1872.47327
9870	-1399.73987	-1862.49072
9880	-1399.98962	-1852.49438
9890	-1400	-1842.49438
9900	-1400	-1832.49438
9910	-1400	-1822.49438
9920	-1400	-1812.49438
9930	-1400	-1802.49438
9940	-1400	-1792.49438
9950	-1400	-1782.49438
9960	-1400	-1772.49438
9970	-1400	-1762.49438
9980	-1400	-1752.49438
9990	-1400	-1742.49438
10000	-1400	-1732.49438
10010	-1400	-1722.49438
10020	-1400	-1712.49438
10030	-1400	-1702.49438
10040	-1400	-1692.49438
10050	-1400	-1682.49438
10060	-1400	-1672.49438
10070	-1400	-1662.49438
10080	-1400	-1652.49438
10090	-1400	-1642.49438
10100	-1400	-1632.49438
10110	-1400	-1622.49438
10120	-1400	-1612.49438
10130	-1400	-1602.49438
10140	-1400	-1592.49438
10150	-1400	-1582.49438
10160	-1400	-1572.49438
10170	-1400	-1562.49438
10180	-1400	-1552.49438
10190	-1400	-1542.49438
10200	-1400	-1532.49438
10210	-1400	-1522.49438
10220	-1400	-1512.49438
10230	-1400	-1502.49438
10240	-1400.18774	-1492.49744
10250	-1401.02039	-1482.53406
10260	-1402.51477	-1472.64819
10270	-1404.66455	-1462.88391
10280	-1407.45996	-1453.28455
10290	-1410.88867	-1443.8927
10300	-1414.93542	-1434.75012
10310	-1419.58215	-1425.89734
10320	-1424.80847	-1417.3739
10330	-1430.59082	-1409.21753
10340	-1436.90381	-1401.46448
10350	-1443.71924	-1394.14917
10360	-1451.00671	-1387.3042
10370	-1458.73413	-1380.95984
10380	-1466.86707	-1375.14441
10390	-1475.36926	-1369.88367
10400	-1484.08838	-1364.98706
10410	-1492.81091	-1360.09668
10420	-1501.53357	-1355.20618
10430	-1510.2561	-1350.3158
10440	-1518.97876	-1345.42542
10450	-1527.70129	-1340.53503
10460	-1536.42395	-1335.64453
10470	-1545.14661	-1330.75415
10480	-1553.86914	-1325.86377
10490	-1562.5918	-1320.97327
10500	-1571.31433	-1316.08289
10510	-1580.03699	-1311.1925
10520	-1588.75952	-1306.302
10530	-1597.48218	-1301.41162
10540	-1606.20483	-1296.52124
10550	-1614.92737	-1291.63086
10560	-1623.65002	-1286.74036
10570	-1632.37256	-1281.84998
10580	-1641.09521	-1276.95959
10590	-1649.81775	-1272.06909
10600	-1658.54041	-1267.17871
10610	-1667.26306	-1262.28833
10620	-1675.9856	-1257.39795
10630	-1684.70825	-1252.50745
10640	-1693.43079	-1247.61707
10650	-1702.15344	-1242.72668
10660	-1710.87598	-1237.83618
10670	-1719.59863	-1232.9458
10680	-1728.26721	-1227.96191
10690	-1736.6178	-1222.46362
10700	-1744.58362	-1216.42139
10710	-1752.12915	-1209.86182
10720	-1759.22107	-1202.81421
10730	-1765.82764	-1195.30981
10740	-1771.91956	-1187.38196
10750	-1777.46997	-1179.06592
10760	-1782.45386	-1170.39856
10770	-1786.84949	-1161.41846
10780	-1790.63696	-1152.16553
10790	-1793.79968	-1142.68079
10800	-1796.32349	-1133.00647
10810	-1798.19727	-1123.18542
10820	-1799.4126	-1113.26135
10830	-1799.96411	-1103.27844
10840	-1799.84949	-1093.28101
10850	-1799.06897	-1083.31335
10860	-1797.67822	-1073.41138
10870	-1796.16772	-1063.52612
10880	-1794.6571	-1053.64087
10890	-1793.14661	-1043.75562
10900	-1791.63611	-1033.87036
10910	-1790.12561	-1023.98517
10920	-1788.61499	-1014.09991
10930	-1787.10449	-1004.21466
10940	-1785.59399	-994.329407
10950	-1784.0835	-984.444092
10960	-1782.57288	-974.558838
10970	-1781.06238	-964.673584
10980	-1779.55188	-954.78833
10990	-1778.04138	-944.903076
11000	-1776.53076	-935.017822
11010	-1775.02026	-925.132568
11020	-1773.50977	-915.247314
11030	-1771.99915	-905.362061
11040	-1770.48865	-895.476807
11050	-1768.97815	-885.591553
11060	-1767.46765	-875.706299
11070	-1765.95703	-865.821045
11080	-1764.44653	-855.935791
11090	-1762.93604	-846.050537
11100	-1761.42554	-836.165283
11110	-1759.91492	-826.280029
11120	-1758.40442	-816.394775
11130	-1756.89392	-806.509521
11140	-1755.3833	-796.624268
11150	-1753.8728	-786.739014
11160	-1752.3623	-776.85376
11170	-1750.96106	-766.953186
11180	-1750.16284	-756.987
11190	-1750.03015	-746.989685
11200	-1750.56384	-737.005798
11210	-1751.76147	-727.079651
11220	-1753.61768	-717.25531
11230	-1756.12427	-707.576477
11240	-1759.2699	-698.08606
11250	-1763.04089	-688.826355
11260	-1767.42041	-679.838379
11270	-1772.38892	-671.16217
11280	-1777.76685	-662.731506
11290	-1783.16187	-654.311646
11300	-1788.55688	-645.891846
11310	-1793.9519	-637.471985
11320	-1799.34692	-629.052185
11330	-1804.74207	-620.632324
11340	-1810.13708	-612.212524
11350	-1815.5321	-603.792664
11360	-1820.92712	-595.372864
11370	-1826.32214	-586.953003
11380	-1831.71729	-578.533203
11390	-1837.1123	-570.113342
11400	-1842.50732	-561.693542
11410	-1847.90234	-553.273682
11420	-1853.29736	-544.853882
11430	-1858.69238	-536.434021
11440	-1864.08752	-528.014221
11450	-1869.48254	-519.594421
11460	-1874.87756	-511.174561
11470	-1880.27258	-502.75473
11480	-1885.6676	-494.3349
11490	-1891.06274	-485.91507
11500	-1896.45776	-477.495239
11510	-1901.85278	-469.075409
11520	-1907.2478	-460.655609
11530	-1912.64282	-452.235779
11540	-1918.03796	-443.815948
11550	-1923.43298	-435.396118
11560	-1928.76587	-426.937347
11570	-1933.6051	-418.188416
11580	-1937.85095	-409.136536
11590	-1941.48425	-399.821899
11600	-1944.48889	-390.28595
11610	-1946.85168	-380.570984
11620	-1948.56201	-370.720215
11630	-1949.6123	-360.777405
11640	-1949.99792	-350.786682
11650	-1949.71716	-340.79248
11660	-1948.77222	-330.83905
11670	-1947.53186	-320.91626
11680	-1946.2915	-310.9935
11690	-1945.05115	-301.070709
11700	-1943.81079	-291.147949
11710	-1942.57043	-281.225159
11720	-1941.33008	-271.302368
11730	-1940.08984	-261.379608
11740	-1938.84949	-251.456818
11750	-1937.60913	-241.534042
11760	-1936.36877	-231.611267
11770	-1935.12842	-221.688492
11780	-1933.88806	-211.765701
11790	-1932.64771	-201.842926
11800	-1931.40735	-191.920151
11810	-1930.16699	-181.997375
11820	-1928.92664	-172.074585
11830	-1927.68628	-162.15181
11840	-1926.44592	-152.229034
11850	-1925.20557	-142.306259
11860	-1923.96521	-132.383484
11870	-1922.72498	-122.460701
11880	-1921.48462	-112.537918
11890	-1920.24426	-102.615143
11900	-1919.00391	-92.6923599
11910	-1917.76355	-82.7695847
11920	-1916.52319	-72.8468018
11930	-1915.28284	-62.9240265
11940	-1914.04248	-53.0012474
11950	-1912.80212	-43.0784683
11960	-1911.56177	-33.1556892
11970	-1910.32141	-23.2329102
11980	-1909.08105	-13.3101311
11990	-1907.8407	-3.38735247
12000	-1906.60046	6.53542614
12010	-1905.36011	16.4582043
12020	-1904.11975	26.3809834
12030	-1902.87939	36.3037643
12040	-1901.63904	46.2265396
12050	-1900.39868	56.1493187
12060	-1899.15833	66.0720978
12070	-1897.73499	75.9689178
12080	-1895.67676	85.7529297
12090	-1892.97144	95.3781052
12100	-1889.63086	104.801674
12110	-1885.66992	113.981766
12120	-1881.10632	122.877602
12130	-1875.96008	131.449661
12140	-1870.25439	139.659851
12150	-1864.01428	147.471695
12160	-1857.26782	154.850494
12170	-1850.04468	161.763474
12180	-1842.37695	168.179901
12190	-1834.29895	174.071289
12200	-1825.84644	179.411438
12210	-1817.05688	184.176651
12220	-1807.96948	188.345734
12230	-1798.62451	191.900192
12240	-1789.06348	194.824203
12250	-1779.32886	197.104782
12260	-1769.46399	198.731812
12270	-1759.5127	199.698059
12280	-1749.51904	199.999222
12290	-1739.52759	199.633972
12300	-1729.58264	198.603943
12310	-1719.72839	196.913681
12320	-1710.00867	194.570709
12330	-1700.46655	191.585434
12340	-1691.14453	187.971146
12350	-1682.08398	183.743851
12360	-1673.3252	178.922379
12370	-1664.9071	173.528122
12380	-1656.86707	167.585068
12390	-1649.24072	161.119598
12400	-1642.06201	154.160446
12410	-1635.36292	146.738525
12420	-1629.1731	138.88681
12430	-1623.52014	130.640198
12440	-1618.42908	122.035324
12450	-1613.92249	113.110405
12460	-1610.02063	103.905098
12470	-1606.74048	94.4603043
12480	-1604.09692	84.8179779
12490	-1602.10156	75.0209656
12500	-1600.76331	65.1127853
12510	-1600.08801	55.1374702
12520	-1600	45.1384735
12530	-1600	35.1384735
12540	-1600	25.1384735
12550	-1600	15.1384735
12560	-1600	5.13847351
12570	-1600	-4.86152649
12580	-1600	-14.8615265
12590	-1600	-24.8615265
12600	-1600	-34.8615265
12610	-1600	-44.8615265
12620	-1600	-54.8615265
12630	-1600	-64.8615265
12640	-1600	-74.8615265
12650	-1600	-84.8615265
12660	-1600	-94.8615265
12670	-1600	-104.861526
12680	-1600	-114.861526
12690	-1600	-124.861526
12700	-1600	-134.861526
12710	-1600	-144.861526
12720	-1600	-154.861526
12730	-1600	-164.861526
12740	-1600	-174.861526
12750	-1600	-184.861526
12760	-1600	-194.861526
12770	-1600	-204.861526
12780	-1600	-214.861526
12790	-1600	-224.861526
12800	-1600	-234.861526
12810	-1600	-244.861526
12820	-1600	-254.861526
12830	-1600	-264.861542
12840	-1600	-274.861542
12850	-1600	-284.861542
12860	-1600	-294.861542
12870	-1600	-304.861542
12880	-1600	-314.861542
12890	-1600	-324.861542
12900	-1600	-334.861542
12910	-1600	-344.861542
12920	-1600	-354.861542
12930	-1600	-364.861542
12940	-1600	-374.861542
12950	-1600	-384.861542
12960	-1600	-394.861542
12970	-1600	-404.861542
12980	-1600	-414.861542
12990	-1600	-424.861542
13000	-1600	-434.861542
13010	-1600	-444.861542
13020	-1599.92126	-454.860687
13030	-1599.2644	-464.837219
13040	-1597.94434	-474.747864
13050	-1595.96716	-484.548523
13060	-1593.34131	-494.195709
13070	-1590.07874	-503.646545
13080	-1586.19373	-512.85907
13090	-1581.70374	-521.792297
13100	-1576.62854	-530.406555
13110	-1570.99072	-538.663574
13120	-1564.81543	-546.526672
13130	-1558.13013	-553.960999
13140	-1550.96423	-560.93335
13150	-1543.34998	-567.412903
13160	-1535.3208	-573.370789
13170	-1526.91272	-578.780579
13180	-1518.16284	-583.618225
13190	-1509.11011	-587.862244
13200	-1499.7948	-591.493774
13210	-1490.25818	-594.496643
13220	-1480.54285	-596.857544
13230	-1470.69177	-598.565979
13240	-1460.74866	-599.61438
13250	-1450.75793	-599.998108
13260	-1440.75793	-600
13270	-1430.75793	-600
13280	-1420.75793	-600
13290	-1410.75793	-600
13300	-1400.75793	-600
13310	-1390.75793	-600
13320	-1380.75793	-600
13330	-1370.75793	-600
13340	-1360.75793	-600
13350	-1350.75793	-600
13360	-1340.75793	-600
13370	-1330.75793	-600
13380	-1320.75793	-600
13390	-1310.75793	-600
13400	-1300.75793	-600
13410	-1290.75793	-600
13420	-1280.75793	-600
13430	-1270.75793	-600
13440	-1260.75793	-600
13450	-1250.75793	-600
13460	-1240.75793	-600
13470	-1230.75793	-600
13480	-1220.75793	-600
13490	-1210.75793	-600
13500	-1200.75793	-600
13510	-1190.75793	-600
13520	-1180.75793	-600
13530	-1170.75793	-600
13540	-1160.75793	-600
13550	-1150.75793	-600
13560	-1140.76379	-600.284607
13570	-1130.81067	-601.232483
13580	-1120.94275	-602.841309
13590	-1111.20398	-605.103943
13600	-1101.63757	-608.010254
13610	-1092.28613	-611.547485
13620	-1083.19092	-615.699768
13630	-1074.3927	-620.44873
13640	-1065.9303	-625.773254
13650	-1057.84131	-631.649719
13660	-1050.16187	-638.052002
13670	-1042.92603	-644.95166
13680	-1036.16577	-652.317993
13690	-1029.91138	-660.118286
13700	-1024.19043	-668.317932
13710	-1019.0285	-676.880432
13720	-1014.44843	-685.767883
13730	-1010.47058	-694.940613
13740	-1007.11261	-704.358032
13750	-1004.38947	-713.978149
13760	-1002.31323	-723.758362
13770	-1000.89319	-733.655151
13780	-1000.13556	-743.624573
13790	-1000.04376	-753.622253
13800	-1000.61816	-763.603882
13810	-1001.85626	-773.525085
13820	-1003.7525	-783.341797
13830	-1006.29852	-793.010315
13840	-1009.48297	-802.487793
13850	-1013.29175	-811.732056
13860	-1017.70782	-820.702087
13870	-1022.71167	-829.357971
13880	-1028.28101	-837.661255
13890	-1034.39124	-845.575134
13900	-1041.01501	-853.064331
13910	-1048.12292	-860.095703
13920	-1055.68347	-866.637878
13930	-1063.66309	-872.661926
13940	-1072.02637	-878.140991
13950	-1080.73596	-883.05072
13960	-1089.7533	-887.369324
13970	-1099.03833	-891.077637
13980	-1108.54968	-894.15918
13990	-1118.24524	-896.600281
14000	-1128.08191	-898.390015
14010	-1138.01599	-899.520508
14020	-1148.0033	-899.986694
14030	-1157.99939	-899.78656
14040	-1167.95996	-898.920898
14050	-1177.84082	-897.393677
14060	-1187.5979	-895.211548
14070	-1197.18799	-892.384338
14080	-1206.56848	-888.9245
14090	-1215.69751	-884.847412
14100	-1224.53479	-880.171326
14110	-1233.04089	-874.916809
14120	-1241.17798	-869.107361
14130	-1248.91003	-862.768738
14140	-1256.20276	-855.929138
14150	-1263.02356	-848.618896
14160	-1269.34216	-840.870483
14170	-1275.13062	-832.718384
14180	-1280.36316	-824.198792
14190	-1285.01648	-815.349487
14200	-1289.06995	-806.2099
14210	-1292.50562	-796.820557
14220	-1295.30811	-787.223267
14230	-1297.46497	-777.46051
14240	-1298.9668	-767.575806
14250	-1299.80664	-757.612976
14260	-1300	-747.616272
14270	-1300	-737.616272
14280	-1300	-727.616272
14290	-1300	-717.616272
14300	-1300	-707.616272
14310	-1300	-697.616272
14320	-1300	-687.616272
14330	-1300	-677.616272
14340	-1300	-667.616272
14350	-1300	-657.616272
14360	-1300	-647.616272
14370	-1300	-637.616272
14380	-1300	-627.616272
14390	-1300	-617.616272
14400	-1300	-607.616272
14410	-1300	-597.616272
14420	-1300	-587.616272
14430	-1300	-577.616272
14440	-1300	-567.616272
14450	-1300	-557.616272
14460	-1300	-547.616272
14470	-1300	-537.616272
14480	-1300	-527.616272
14490	-1300	-517.616272
14500	-1300	-507.616272
14510	-1300	-497.616272
14520	-1300	-487.616272
14530	-1300	-477.616272
14540	-1300	-467.616272
14550	-1300	-457.616272
14560	-1300	-447.616272
14570	-1300	-437.616272
14580	-1300	-427.616272
14590	-1300	-417.616272
14600	-1300	-407.616272
14610	-1300	-397.616272
14620	-1300	-387.616272
14630	-1300	-377.616272
14640	-1300	-367.616272
14650	-1300	-357.616272
14660	-1300	-347.616272
14670	-1300	-337.616272
14680	-1300	-327.616272
14690	-1300	-317.616272
14700	-1300	-307.616272
14710	-1300	-297.616272
14720	-1300	-287.616272
14730	-1300	-277.616272
14740	-1300	-267.616272
14750	-1300	-257.616272
14760	-1300	-247.616272
14770	-1300	-237.616272
14780	-1300	-227.616272
14790	-1300	-217.616272
14800	-1300	-207.616272
14810	-1300	-197.616272
14820	-1300	-187.616272
14830	-1300	-177.616272
14840	-1300	-167.616272
14850	-1300	-157.616272
14860	-1299.98108	-147.616364
14870	-1299.48914	-137.630325
14880	-1298.33301	-127.699249
14890	-1296.51782	-117.867249
14900	-1294.05176	-108.178001
14910	-1290.94568	-98.6745682
14920	-1287.2135	-89.3991547
14930	-1282.87158	-80.3929825
14940	-1277.93945	-71.6960602
14950	-1272.43884	-63.3470268
14960	-1266.39429	-55.3829765
14970	-1259.83252	-47.8392906
14980	-1252.78296	-40.7494812
14990	-1245.27661	-34.1450539
15000	-1237.34705	-28.0553436
15010	-1229.0293	-22.5074081
15020	-1220.3606	-17.5258999
15030	-1211.37927	-13.1329451
15040	-1202.12512	-9.34806347
15050	-1192.63953	-6.18806982
15060	-1182.96448	-3.66700411
15070	-1173.14294	-1.79606628
15080	-1163.21851	-0.583568692
15090	-1153.23547	-0.0348982289
15100	-1143.23572	0
15110	-1133.23572	0
15120	-1123.23572	0
15130	-1113.23572	0
15140	-1103.23572	0
15150	-1093.23572	0
15160	-1083.23572	0
15170	-1073.23572	0
15180	-1063.23572	0
15190	-1053.23572	0
15200	-1043.23572	0
15210	-1033.23572	0
15220	-1023.23572	0
15230	-1013.23572	0
15240	-1003.23572	0
15243.2354	-1000	0
